DATE,NGDPDSAIXARQ,NGDPDSAIXAUQ,NGDPDSAIXBRQ,NGDPDSAIXCAQ,NGDPDSAIXDEQ,NGDPDSAIXESQ,NGDPDSAIXFRQ,NGDPDSAIXGBQ,NGDPDSAIXIDQ,NGDPDSAIXITQ,NGDPDSAIXJPQ,NGDPDSAIXKRQ,NGDPDSAIXMXQ,NGDPDSAIXPLQ,NGDPDSAIXTRQ,NGDPDSAIXUSQ,NGDPDSAIXZAQ,NGDPNSAXDCARQ,NGDPNSAXDCAUQ,NGDPNSAXDCBRQ,NGDPNSAXDCCAQ,NGDPNSAXDCDEQ,NGDPNSAXDCESQ,NGDPNSAXDCFRQ,NGDPNSAXDCGBQ,NGDPNSAXDCIDQ,NGDPNSAXDCINQ,NGDPNSAXDCITQ,NGDPNSAXDCJPQ,NGDPNSAXDCKRQ,NGDPNSAXDCMXQ,NGDPNSAXDCPLQ,NGDPNSAXDCRUQ,NGDPNSAXDCSAQ,NGDPNSAXDCTRQ,NGDPNSAXDCUSQ,NGDPNSAXDCZAQ,NGDPRNSAXDCARQ,NGDPRNSAXDCAUQ,NGDPRNSAXDCBRQ,NGDPRNSAXDCDEQ,NGDPRNSAXDCESQ,NGDPRNSAXDCFRQ,NGDPRNSAXDCGBQ,NGDPRNSAXDCIDQ,NGDPRNSAXDCINQ,NGDPRNSAXDCITQ,NGDPRNSAXDCJPQ,NGDPRNSAXDCKRQ,NGDPRNSAXDCMXQ,NGDPRNSAXDCPLQ,NGDPRNSAXDCRUQ,NGDPRNSAXDCSAQ,NGDPRNSAXDCTRQ,NGDPRNSAXDCUSQ,NGDPRNSAXDCZAQ,NGDPRSAXDCARQ,NGDPRSAXDCAUQ,NGDPRSAXDCBRQ,NGDPRSAXDCCAQ,NGDPRSAXDCDEQ,NGDPRSAXDCESQ,NGDPRSAXDCFRQ,NGDPRSAXDCGBQ,NGDPRSAXDCIDQ,NGDPRSAXDCITQ,NGDPRSAXDCJPQ,NGDPRSAXDCKRQ,NGDPRSAXDCMXQ,NGDPRSAXDCPLQ,NGDPRSAXDCSAQ,NGDPRSAXDCTRQ,NGDPRSAXDCUSQ,NGDPRSAXDCZAQ,NGDPSAXDCARQ,NGDPSAXDCAUQ,NGDPSAXDCBRQ,NGDPSAXDCCAQ,NGDPSAXDCDEQ,NGDPSAXDCESQ,NGDPSAXDCFRQ,NGDPSAXDCGBQ,NGDPSAXDCIDQ,NGDPSAXDCITQ,NGDPSAXDCJPQ,NGDPSAXDCKRQ,NGDPSAXDCMXQ,NGDPSAXDCPLQ,NGDPSAXDCTRQ,NGDPSAXDCUSQ,NGDPSAXDCZAQ
2021-01-01,2301.1756901139,121.1726192497,209.1937767206,121.0966481230,120.4280269667,108.0772958111,112.4406024267,123.4077075826,147.6850220261,113.3528129856,102.7894672492,115.1164555372,161.2725530192,124.1324540194,297.6714944136,120.1278471810,174.7853985896,9228068.9,513243,2156670.1,575008,864580,281912,603429.6,536631,3972769600,57580700,420161.7,136992400,484679000,6397004.7,595751.8,28078925.9,745677.5,1396395.794,5503213,1465749.2,163530.4,546753,300988.6,721921.47231173,263269.41350116,536945.91205683,507239,2684447500,39557800,378675.56905638,136742200,454070400,5684685.4,475965.95447410,29982533.4,661498.8,466561.61586249,5116102,1095642.1,169474.1,568917,305726.9,554680.3,724475.44025276,271443.67293466,541259.09023098,509261,2750214800,386329.43056046,135369575,474566100,5793340.9,506144.14978655,658806.5,519569.91976656,5247635.3,1124160.2,9653700.2,534727,2203499.7,605126,872453,293369,608581.3,538012,4060646500,437905.7,137772600,506434500,6488857.6,628234.5,1545972.699416,5650046.3,1510678.0
2021-04-01,2635.0877114102,124.1088477782,210.7907701532,123.8014977688,120.5086724668,107.4974782308,112.9094260373,121.3667510784,150.9332143524,113.4564332335,102.9327197283,116.5341091619,163.0177273089,124.4087706187,311.6067137177,121.9536230215,179.3931200783,11644325.6,555470,2203638.8,610160,882210,303303,618210.1,564886,4177970800,51238500,449216.0,136509300,517054300,6611111.1,621312.1,32025740.8,776912.0,1594424.370,5853320,1584999.0,180942.1,576093,302479.1,732167.91835231,279444.94268907,546814.50021619,544137,2773067200,33110500,399280.96792427,132351300,478913200,5850119.1,499772.84974960,32829625.7,646175.1,504236.97677901,5337036,1144142.4,169739.4,573804,303637.6,552950.5,740646.20030117,277126.48331192,545945.25840294,546579,2759176500,396395.53494745,135875225,478745500,5833636.0,518867.56006078,672186.1,528466.16565155,5327386,1138750.3,11071805.1,552389,2205147.9,616713,892524,297904,616409.8,567887,4163479400,449726.4,138479950,517186200,6604696.4,645460.6,1646055.849067,5823090.5,1570626.2
2021-07-01,2764.9499321273,125.8066795671,217.1999032445,125.4552269632,122.8605910390,108.7483170472,112.9063737558,122.1812375174,154.1790478337,113.7774997927,102.8182111340,117.9473848759,165.7180282902,125.8571242154,339.0086208622,123.7553693536,180.1567165014,11880211.2,547337,2295851.1,658818,922940,303868,624354.7,574173,4327358000,56038300,459567.5,134102100,531525500,6651673.5,666402.2,35487988.2,852652.2,1933705.077,5975139,1556652.6,171914.7,561891,309680.9,752172.88574773,282254.53368385,552893.95782902,548103,2816494700,36516600,407512.42175540,133884800,479032900,5790280.4,525322.22558846,34818893.2,692559.3,578587.94190867,5386212,1125106.2,174105.0,562864,304221.9,562240.8,745594.98177618,283551.95627698,562215.35527458,555956,2760563200,407617.53717281,135286325,479354600,5810666.6,529566.26952794,701700.3,547741.98387016,5370770.8,1117395.8,11916239.1,549270,2276568.3,635451,916023,308358,634762.7,581506,4255152900,463766.9,137726375,524124400,6687663.5,666438.9,1856125.535071,5957243.3,1547733.0
2021-10-01,3106.5192506818,124.9564008410,219.8920602790,128.2561123345,124.3618818165,111.5729586319,113.1668099032,123.4910443844,157.8363008361,113.8817815058,102.4933571204,118.1726683356,167.7002880758,127.9387061539,397.0521856938,125.9069123847,181.3928168373,13593621.7,590483,2355982.1,673137,947720,333207,656124.8,608389,4498592400,62385500,492989.5,144967600,546939700,6959296.7,747836.0,40181114.2,902843.8,2331616.496,6271538,1601385.1,175147.9,606695,307035.8,757540.07571760,296345.23898074,580433.81966293,576724,2846068500,38507700,417995.46264461,140197500,506693500,5975624.0,598009.24849302,38142716.6,746008.8,602356.61282746,5568342,1148153.3,178216.5,586759,307144.3,571064.3,745664.68980127,289191.02213770,565378.20962567,564407,2850123400,411173.00253483,136804325,486043700,5875623.7,540301.33026774,718768.6,556324.87220636,5461900.5,1132737.6,13704482.9,568718,2326926.1,659833,927303,322659,639806.1,596674,4497412000,468240.9,138831725,532453300,6843314.2,691194.4,2207987.653662,6163650.8,1579748.5
2022-01-01,3531.3033663669,130.2098005498,222.2826054915,131.2345246239,125.9937726562,112.2949254171,114.1540692783,125.2399806028,159.6530173108,115.9636988239,103.0051214698,118.0794562102,171.0842884643,129.0087598603,502.0711122679,128.4587979861,182.0975847336,14983060.2,572088,2319528.1,648730,943340,314818,637922.1,614472,4508597800,65047900,458522.3,138063300,512012900,6986149.9,685984.0,36901765.3,979448.5,2519788.915,6098908,1568925.3,172962.8,566282,305423.3,753009.32674992,281820.07109903,560315.13148759,564108,2819330400,41123600,403879.81614579,137215700,467951300,5856104.1,526442.37173702,31103957.8,728307.8,503096.72009663,5303774,1123335.5,179610.8,589562,310150.6,576553.8,753140.47471234,289943.62666107,564665.10127838,567396,2879256800,411769.15493995,135988100,489254300,5966746.5,557500.87448712,736993.0,557508.36391657,5434717.8,1150092,15700307.9,595459,2375246.5,681646,948890,325592,644573.7,608329,4595678600,477492.3,138692475,535547700,7089676.4,719162.4,2797932.248769,6257279.0,1610183.3
2022-04-01,4116.7450252212,135.0668500269,232.3793465582,135.5234084939,127.6823357129,112.1673052497,115.2786398530,127.7935884884,168.1748370481,117.1436429235,102.8121572606,119.0490940350,174.7981328910,136.2905785523,628.4663751725,131.2882528111,188.7485816003,19572690.9,623313,2517481.4,697371,950280,337076,656905.3,613002,4897942900,65419000,487441.2,138064500,544239800,7327282.1,726089.3,36993104.5,1088322.1,3424670.277,6414266,1666477.1,193289.9,598353,313198.5,743947.84724142,298838.67642408,568873.01532720,554804,2924458000,37442900,420334.63337241,134323500,492963400,6042602.7,528064.88646131,31679223.2,718554.3,542673.70981797,5434749,1146733.3,182662.3,594037,314178.4,581970.3,752164.60842773,297152.52414979,566603.56569785,567889,2905425400,417696.24759141,137459150,492926000,6025945.3,552163.74530943,745771.7,565393.75687500,5427040,1140468.4,18614166.1,622359,2515384.8,710536,960361,333308,653158.2,621272,4884980800,489293.9,139930150,543997600,7315443.7,752481.7,3551841.914807,6386068.3,1655028.6
2022-07-01,4836.8858354331,135.7101227622,235.7218505998,135.0350111242,128.4971971176,112.9413691492,116.9199098275,129.8086747077,170.7419302076,117.4748374130,102.5594931485,118.0314387982,176.3684437203,141.5440193932,719.5939315080,132.7287932377,189.0325678156,21896065.8,624147,2601182.0,744760,976580,334461,654620.3,628962,5066994300,65669500,488046.6,135737200,548892500,7434719.3,781809.6,38761701.8,1065228.6,4273137.800,6539219,1699053.1,181757.5,593826,323064.8,761234.36525624,297830.56415632,560100.17481983,566066,2977972900,38780000,418419.74014239,135895200,494154600,6078457.2,551484.72916144,33857522.6,752454.2,602575.10973305,5487022,1171674.6,183318.6,595251,317484.6,584635.8,754883.03713966,298729.31513271,569869.99031697,567445,2928636800,419128.53737647,137327175,494078100,6099386.1,554420.22034334,754958.5,568459.35928344,5462783.5,1160699.9,21948915.3,626601,2578416.6,711218,969983,337389,666276.5,630575,4999169000,492359.8,139452250,540608000,7471119.9,784680.4,4088909.384591,6498659.8,1686922.5
2022-10-01,5866.9774204303,136.8319484533,238.9455848224,135.0735591373,131.8097498472,116.6195116336,118.3791418996,132.8060355910,170.4955636324,120.2538659951,104.0629688398,118.6118770644,177.7034199044,148.1158383333,795.6651811395,133.9900808544,189.9332138879,25984616.9,662448,2641485.1,722428,1006610,360022,689644.1,649545,5114910600,69501200,528835.5,147845100,556628700,7704680.8,873611.9,42532309.6,1024144.1,4794178.986,6701519,1694095.0,177799.9,622780,315307.0,759073.55856614,307531.90489484,582222.93540683,585786,2988636500,40226300,424744.76747851,140927300,513770200,6243689.9,603496.80216129,37439930.8,785319.8,622462.76153603,5596492,1157518.1,180218.4,600340,317114.0,583376.8,751816.15122222,300196.74482425,569607.48992683,568034,2997078800,419307.37369052,137667850,492581200,6140719.8,546305.98409392,763749.3,574988.36025626,5497495.3,1148001.1,26173044.3,637182,2610628.1,709889,990946,350088,674281.3,645805,5108617200,504222.3,141847575,541620600,7578683.4,809095.3,4573092.430369,6602101.3,1676415.9
2023-01-01,6884.8168767082,139.1962479068,238.9273119983,134.1751521970,134.6795182846,119.3425952653,120.4469507646,135.3668392998,170.6608589541,122.6484791642,105.1005092567,119.4440549612,179.0613328770,151.3398384541,909.1300729285,135.2932055192,192.8004662531,29563444.7,626033,2582705.7,676175,1011330,349657,681650.2,661254,5072311400,71817400,499297.6,144842900,523816200,7563419.4,799909.5,36176000.7,1011430.2,4642984.595,6546655,1662125.4,175430.0,579217,318315.8,755309.55102272,294410.53831696,566424.92455825,568405,2961512200,43615100,414473.48903886,140667900,472155500,6062930.2,521866.00046507,30615796.2,755999.5,523012.34947679,5415443,1125856.5,181677.1,603542,321679.6,586935.5,752600.30661785,301728.79709706,569884.77226753,569472,3022174500,421333.55808401,139357575,494206100,6175740.9,550325.91421593,755222.8,573538.82561380,5528082.3,1152669.1,30962304.4,651649,2648011.7,709469,1013577,360091,686393.4,659924,5156387900,516747.9,145020225,547219800,7680147.8,832789.9,5212060.153918,6703400.3,1708642.8
2023-04-01,8601.9894333619,137.5824704716,240.9612469391,134.7325217366,135.9335702199,119.3850810200,122.3336493596,138.5768269136,171.0008993574,123.7080556964,106.8746609822,119.7416355175,181.0611378153,153.6009165170,965.5873537883,135.8572606528,194.3642915091,39580041.9,650075,2701104.9,703930,1008070,366637,700405.5,666478,5226578600,70665300,517577.6,146513300,551569100,7851761.6,816722.9,40070181.2,978486.9,5505148.056,6802375,1741713.4,183551.7,609278,324060.4,740950.59033570,305208.47454990,573021.53410028,561880,3075791500,40371400,421750.55368707,137316100,497345600,6249324.8,522435.97769583,33291767.5,727072.3,563821.26538326,5569469,1164185.4,176721.3,606190,324847.7,588925.0,752809.38462648,303233.01195024,573474.08106179,569687,3048358900,420284.24706511,140584500,497214100,6233461.4,549890.90755433,751407.3,592502.50981777,5556337.5,1157940.6,37629504.2,646920,2696854.9,714831,1023299,362015,701536,675828,5211426400,519914.1,148766575,551922100,7838504.6,844564,5718766.128934,6765753.0,1730379.3
2023-07-01,11264.0565937878,138.9304402977,242.5237445184,137.2025421252,137.1545716076,119.8429976628,123.1365791514,140.6806087336,170.3156826017,124.3417038737,107.6468779433,121.5938493792,184.5500061417,153.4997099583,1238.7244645984,136.9685739522,197.5058853256,50501547.9,654499,2740961.4,753546,1034720,360186,691354.4,675898,5295957200,71661600,517049.6,145049500,572283500,8016539.4,845413.6,45087686.1,996833.1,7681432.351,6927581,1767281.6,180338.3,608810,329395.9,755867.18449980,302417.77323272,561725.24722807,566782,3124938500,41743100,419865.95255335,137963100,500997000,6279557.7,556152.60925949,35797406.7,719089.7,638317.87442817,5642697,1163309.5,181534.7,607475,325317.2,587354.8,752739.66738807,304486.69002682,573407.90043343,568953,3073027100,421276.64279206,139560075,500277300,6279974.8,555889.79724009,727541.7,594117.25402529,5622673,1155074.2,50616856.4,654643,2718265.5,725995,1032395,364906,706059,685204,5232547100,523811.1,148749600,563912300,8049161.9,853215,7356435.859849,6902532.0,1753995.5
2023-10-01,,,,,140.3000188428,122.4038845262,124.1985676975,,,125.0086371884,,,,156.2739785960,,137.4856195244,,,,,,1067040,385409,729690.4,,,,551450.7,,,,934223.1,50814443.9,,,7090982,,,,,755936.88407772,313674.03269588,586324.50184708,,,,426639.62276904,,525122800,6391665.5,612577.37920821,39268666.6,756262.9,,5769950,,,,,589116.8,750578.87523686,306262.31972133,573708.56337569,,,421973.83159975,,503433700,6286254.8,555808.82036421,730451.9,,5668214.8,,,,,,1053040,374877,712521.8,,,527492.2,,,,868509,,6984707.8,
